time;logger;level;message;exception
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/261"",
  ""Name"": ""Roger Norrington, London Classical Players""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/429> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/264"",
  ""Name"": ""Kent Nagano and Orchestre de l'Opéra de Lyon""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/430> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/431> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/266"",
  ""Name"": ""Martin Roscoe""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/432> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/433> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/267"",
  ""Name"": ""Göteborgs Symfoniker & Neeme Järvi""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/434> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/435> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/274"",
  ""Name"": ""Nash Ensemble""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/436> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/437> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/439> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/10"",
  ""Name"": ""Billy Cobham""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/440> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/441> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/197"",
  ""Name"": ""Aisha Duo""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/442> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/443> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/202"",
  ""Name"": ""Aaron Goldberg""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/444> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/27"",
  ""Name"": ""Gilberto Gil""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/445> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/446> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/53"",
  ""Name"": ""Spyro Gyra""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/447> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/53"",
  ""Name"": ""Spyro Gyra""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/448> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/6"",
  ""Name"": ""Antônio Carlos Jobim""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/449> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/450> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/451> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/452> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/68"",
  ""Name"": ""Miles Davis""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/453> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/68"",
  ""Name"": ""Miles Davis""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/454> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/455> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/68"",
  ""Name"": ""Miles Davis""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/456> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/79"",
  ""Name"": ""Dennis Chambers""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/457> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/458> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/89"",
  ""Name"": ""Incognito""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/459> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/100"",
  ""Name"": ""Lenny Kravitz""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/460> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/461> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/11"",
  ""Name"": ""Black Label Society""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/462> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/114"",
  ""Name"": ""Ozzy Osbourne""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/463> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/464> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/12"",
  ""Name"": ""Black Sabbath""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/12"",
  ""Name"": ""Black Sabbath""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/465> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/135"",
  ""Name"": ""System Of A Down""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/466> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/14"",
  ""Name"": ""Bruce Dickinson""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/467> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/468> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/469> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/470> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/471> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/472> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/473> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/474> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/475> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/476> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/477> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/478> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/479> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/480> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/481> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/482> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/50"",
  ""Name"": ""Metallica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/483> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/484> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/7"",
  ""Name"": ""Apocalyptica""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/485> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/486> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/87"",
  ""Name"": ""Godsmack""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/487> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/88"",
  ""Name"": ""Guns N' Roses""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/488> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/489> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/90"",
  ""Name"": ""Iron Maiden""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/490> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/491> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/90"",
  ""Name"": ""Iron Maiden""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/492> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/493> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/90"",
  ""Name"": ""Iron Maiden""
}'";
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;Index 'AlbumsByCountSold' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:albums/494> indexed,omitNorms<CountSold:0> indexed,tokenized,omitNorms,omitTermFreqAndPositions<CountSold_Range:0>>;
2011-12-15 19:01:08.2343;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for 'Artists': '{
  ""Id"": ""artists/90"",
  ""Name"": ""Iron Maiden""
}'";
